ID,Date,Primary Type,Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
7668107,01/01/2009 04:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,824.0,8.0,14.0,,
9518279,01/01/2009 04:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,835.0,8.0,18.0,,
9534793,01/01/2009 04:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,False,False,1115.0,11.0,28.0,,
6690236,01/01/2009 04:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,1832.0,18.0,42.0,,
9001098,01/01/2009 04:00:00 PM,THEFT,PURSE-SNATCHING,False,False,621.0,6.0,17.0,,
7925366,01/01/2009 04:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,915.0,9.0,12.0,,
8173134,01/01/2009 04:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,False,413.0,4.0,8.0,,
6687150,01/01/2009 04:13:00 AM,CRIMINAL TRESPASS,TO RESIDENCE,True,False,1111.0,11.0,37.0,41.897875681,-87.728622497
6685314,01/01/2009 04:30:00 PM,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,True,False,924.0,9.0,11.0,,
6685316,01/01/2009 04:30:00 PM,OTHER OFFENSE,TELEPHONE THREAT,False,True,933.0,9.0,16.0,,
8003930,01/01/2009 05:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1931.0,19.0,32.0,,
8872158,01/01/2009 05:00:00 PM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,False,True,831.0,8.0,18.0,,
6686007,01/01/2009 05:10:20 AM,BATTERY,DOMESTIC BATTERY SIMPLE,True,True,831.0,8.0,15.0,41.771706314,-87.700815349
7884572,01/01/2009 05:23:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,False,524.0,5.0,34.0,,
6689830,01/01/2009 05:28:37 PM,NARCOTICS,POSS: HEROIN(WHITE),True,False,233.0,2.0,20.0,41.792464931,-87.620789905
6685310,01/01/2009 05:55:00 PM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),True,False,1013.0,10.0,22.0,,
7895101,01/01/2009 06:00:00 AM,THEFT,AGG: FINANCIAL ID THEFT,False,False,531.0,5.0,9.0,,
11222487,01/01/2009 06:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,True,2515.0,25.0,30.0,,
8278274,01/01/2009 06:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2523.0,25.0,30.0,,
8919107,01/01/2009 07:00:00 AM,THEFT,$500 AND UNDER,True,False,1212.0,12.0,42.0,,
8471145,01/01/2009 07:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,123.0,1.0,2.0,,
8753565,01/01/2009 07:00:00 AM,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,False,False,123.0,1.0,2.0,,
8534770,01/01/2009 07:00:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,False,True,1513.0,15.0,29.0,,
9489771,01/01/2009 07:00:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,False,False,2234.0,22.0,34.0,,
7388047,01/01/2009 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,921.0,9.0,11.0,,
7842363,01/01/2009 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1011.0,10.0,24.0,,
7526150,01/01/2009 08:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,735.0,7.0,17.0,,
8777080,01/01/2009 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,424.0,4.0,10.0,,
9544682,01/01/2009 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,True,False,2521.0,25.0,31.0,,
9662070,01/01/2009 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,True,False,823.0,8.0,15.0,,
10545194,01/01/2009 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1833.0,18.0,42.0,,
10527279,01/01/2009 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1712.0,17.0,39.0,,
8677626,01/01/2009 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,1233.0,12.0,25.0,,
7985824,01/01/2009 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,431.0,4.0,10.0,,
9644959,01/01/2009 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,True,False,823.0,8.0,15.0,,
9641323,01/01/2009 08:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,True,False,823.0,8.0,15.0,,
7981549,01/01/2009 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2521.0,25.0,31.0,,
6959852,01/01/2009 08:00:00 AM,THEFT,OVER $500,False,False,1213.0,12.0,2.0,41.879121968,-87.65315906
9484317,01/01/2009 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,822.0,8.0,14.0,,
8084284,01/01/2009 08:00:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,1134.0,11.0,28.0,,
8139470,01/01/2009 08:00:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,533.0,5.0,9.0,,
8877999,01/01/2009 08:00:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,631.0,6.0,6.0,,
10709939,01/01/2009 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,911.0,9.0,12.0,,
8310482,01/01/2009 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,424.0,4.0,10.0,,
7443857,01/01/2009 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,1013.0,10.0,22.0,,
8301476,01/01/2009 08:00:00 PM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,True,2424.0,24.0,49.0,,
8454453,01/01/2009 08:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,912.0,9.0,12.0,,
8455985,01/01/2009 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,2512.0,25.0,36.0,,
9662048,01/01/2009 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,True,False,823.0,8.0,15.0,,
8340033,01/01/2009 08:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,False,2022.0,20.0,48.0,,
9460938,01/01/2009 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,732.0,7.0,17.0,,
8345224,01/01/2009 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,931.0,9.0,20.0,,
10714858,01/01/2009 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1414.0,14.0,35.0,,
9249001,01/01/2009 08:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,324.0,3.0,5.0,,
7895001,01/01/2009 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,726.0,7.0,15.0,,
6686754,01/01/2009 08:02:19 PM,ASSAULT,SIMPLE,True,False,832.0,8.0,15.0,41.775015522,-87.683530209
9341925,01/01/2009 08:09:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1135.0,11.0,2.0,,
11816429,01/01/2009 08:35:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1523.0,15.0,37.0,,
6685313,01/01/2009 08:58:00 PM,NARCOTICS,POSS: CRACK,True,False,1733.0,17.0,33.0,,
9499172,01/01/2009 09:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,True,2532.0,25.0,37.0,,
9861306,01/01/2009 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1513.0,15.0,29.0,,
12234754,01/01/2009 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,724.0,7.0,17.0,,
9284198,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1421.0,14.0,1.0,,
6685315,01/01/2009 09:00:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,True,False,726.0,7.0,15.0,,
8034042,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,432.0,4.0,10.0,,
7514806,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,224.0,2.0,3.0,,
8381897,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2531.0,25.0,29.0,,
8615705,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2534.0,25.0,37.0,,
9710300,01/01/2009 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,False,False,1422.0,14.0,26.0,,
8139933,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2521.0,25.0,31.0,,
8454222,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1634.0,16.0,38.0,,
11390436,01/01/2009 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,632.0,6.0,6.0,,
7965977,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2532.0,25.0,37.0,,
9241228,01/01/2009 09:00:00 AM,DECEPTIVE PRACTICE,EMBEZZLEMENT,False,False,1915.0,19.0,46.0,,
9501715,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1133.0,11.0,24.0,,
8543005,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2515.0,25.0,37.0,,
11213886,01/01/2009 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,424.0,4.0,10.0,,
8520785,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2432.0,24.0,49.0,,
8750499,01/01/2009 09:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,413.0,4.0,8.0,,
9776675,01/01/2009 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1925.0,19.0,46.0,,
11443057,01/01/2009 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,611.0,6.0,18.0,,
7825887,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,True,1112.0,11.0,27.0,,
7764425,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2515.0,25.0,31.0,,
9485729,01/01/2009 09:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,False,False,825.0,8.0,15.0,,
8550955,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2533.0,25.0,31.0,,
6718945,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1611.0,16.0,41.0,42.016852813,-87.8196869
7913532,01/01/2009 09:00:00 PM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,True,822.0,8.0,14.0,,
9132134,01/01/2009 09:00:00 AM,THEFT,AGG: FINANCIAL ID THEFT,False,True,1633.0,16.0,38.0,,
12513547,01/01/2009 09:00:00 AM,DECEPTIVE PRACTICE,EMBEZZLEMENT,False,False,1811.0,18.0,2.0,,
8993676,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2534.0,25.0,30.0,,
8193127,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,912.0,9.0,14.0,,
9592228,01/01/2009 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1532.0,15.0,28.0,,
8858715,01/01/2009 09:00:00 AM,THEFT,OVER $500,False,False,122.0,1.0,42.0,,
9695849,01/01/2009 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,413.0,4.0,8.0,,
8388464,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,912.0,9.0,14.0,,
9591412,01/01/2009 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,False,False,1032.0,10.0,22.0,,
8013504,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2531.0,25.0,29.0,,
9201636,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1614.0,16.0,41.0,,
7993440,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,True,233.0,2.0,20.0,,
7939462,01/01/2009 09:00:00 AM,DECEPTIVE PRACTICE,EMBEZZLEMENT,False,False,2411.0,24.0,49.0,,
8684138,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,221.0,2.0,3.0,,
10691020,01/01/2009 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1123.0,11.0,28.0,,
8996707,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1213.0,12.0,1.0,,
9479630,01/01/2009 09:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,2534.0,25.0,30.0,,
8136647,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1732.0,17.0,35.0,,
8269428,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1414.0,14.0,35.0,,
7994918,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2532.0,25.0,37.0,,
9070944,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1511.0,15.0,29.0,,
9180951,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2531.0,25.0,29.0,,
7777957,01/01/2009 09:00:00 AM,STALKING,SIMPLE,False,True,811.0,8.0,23.0,,
9105092,01/01/2009 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2023.0,20.0,48.0,,
10417184,01/01/2009 09:45:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1021.0,10.0,24.0,,
7909711,01/01/2009 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1331.0,12.0,2.0,,
8465867,01/01/2009 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1212.0,12.0,27.0,,
6792925,01/01/2009 10:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,False,1013.0,10.0,22.0,,
8464307,01/01/2009 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1524.0,15.0,37.0,,
11322799,01/01/2009 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,2512.0,25.0,36.0,,
6687806,01/01/2009 10:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,False,False,725.0,7.0,17.0,41.777138782,-87.660503303
10217529,01/01/2009 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,532.0,5.0,9.0,,
9751566,01/01/2009 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,True,2221.0,22.0,21.0,,
9324682,01/01/2009 10:00:00 AM,THEFT,OVER $500,True,False,2432.0,24.0,49.0,,
7999886,01/01/2009 10:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,True,1013.0,10.0,22.0,,
7961594,01/01/2009 10:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,413.0,4.0,7.0,,
6745757,01/01/2009 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1522.0,15.0,29.0,41.879336671,-87.758221473
6687890,01/01/2009 10:00:00 PM,THEFT,$500 AND UNDER,False,False,1424.0,14.0,1.0,,
6817623,01/01/2009 10:00:00 AM,DECEPTIVE PRACTICE,FORGERY,False,False,715.0,7.0,15.0,41.79329893,-87.66456619
8346750,01/01/2009 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2124.0,2.0,4.0,,
7830126,01/01/2009 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2514.0,25.0,30.0,,
13077314,01/01/2009 10:05:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,2232.0,22.0,21.0,,
6689855,01/01/2009 10:40:00 AM,THEFT,OVER $500,False,False,124.0,1.0,42.0,,
11973022,01/01/2009 11:00:00 PM,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,False,True,813.0,8.0,13.0,41.777190011,-87.760018557
6687206,01/01/2009 11:03:00 AM,BATTERY,SIMPLE,False,False,2031.0,20.0,40.0,41.96938944,-87.700488807
6689835,01/01/2009 11:05:06 AM,NARCOTICS,FOUND SUSPECT NARCOTICS,False,False,224.0,2.0,3.0,,
6688530,01/01/2009 11:44:32 PM,THEFT,FROM BUILDING,False,False,233.0,2.0,3.0,41.791820951,-87.626715645
6686306,01/01/2009 11:50:00 AM,CRIMINAL DAMAGE,TO VEHICLE,False,False,2514.0,25.0,31.0,41.935445168,-87.761481136
10409118,01/01/2009 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,424.0,4.0,10.0,,
8973235,01/01/2009 12:00:00 PM,THEFT,FROM BUILDING,False,False,112.0,1.0,42.0,,
7086393,01/01/2009 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1312.0,12.0,32.0,41.896815646,-87.677966433
7933787,01/01/2009 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,832.0,8.0,17.0,,
8005801,01/01/2009 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,424.0,4.0,10.0,,
6766183,01/01/2009 12:00:00 AM,OTHER OFFENSE,TELEPHONE THREAT,False,False,2234.0,22.0,34.0,41.684849208,-87.659397251
9512374,01/01/2009 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1412.0,14.0,35.0,,
10145496,01/01/2009 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,True,2522.0,25.0,31.0,,
8935558,01/01/2009 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1112.0,11.0,27.0,,
7980808,01/01/2009 12:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,212.0,2.0,4.0,,
12523049,01/01/2009 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,False,True,1031.0,10.0,22.0,,
8952761,01/01/2009 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,822.0,8.0,14.0,,
9510303,01/01/2009 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1011.0,10.0,24.0,,
8119579,01/01/2009 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,False,False,922.0,9.0,11.0,,
8795435,01/01/2009 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2024.0,20.0,48.0,,
10900579,01/01/2009 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,True,513.0,5.0,34.0,,
9834799,01/01/2009 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,False,True,1023.0,10.0,28.0,,
9782638,01/01/2009 12:00:00 PM,DECEPTIVE PRACTICE,EMBEZZLEMENT,False,False,815.0,8.0,23.0,,
12849984,01/01/2009 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,False,False,1115.0,11.0,28.0,,
7929990,01/01/2009 12:00:00 PM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1122.0,11.0,27.0,,
10428441,01/01/2009 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,True,False,2512.0,25.0,29.0,,
10426681,01/01/2009 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,True,True,932.0,9.0,16.0,,
9544164,01/01/2009 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,711.0,7.0,20.0,,
8558748,01/01/2009 12:00:00 PM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,621.0,6.0,17.0,,
8489955,01/01/2009 12:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1412.0,14.0,35.0,,
7734598,01/01/2009 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,331.0,3.0,5.0,,
8206017,01/01/2009 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,331.0,3.0,5.0,,
7754422,01/01/2009 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1511.0,15.0,29.0,,
10690827,01/01/2009 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,True,631.0,6.0,8.0,,
6725379,01/01/2009 12:00:00 AM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,False,True,925.0,9.0,11.0,41.828047324,-87.638730005
8537951,01/01/2009 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2221.0,22.0,21.0,,
9341015,01/01/2009 12:00:00 AM,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,False,False,824.0,8.0,16.0,,
8604385,01/01/2009 12:00:00 PM,DECEPTIVE PRACTICE,FORGERY,False,False,2533.0,25.0,37.0,,
7934602,01/01/2009 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,1523.0,15.0,28.0,,
8979047,01/01/2009 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1523.0,15.0,28.0,,
10210473,01/01/2009 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,True,True,1024.0,10.0,22.0,,
