ID,Date,Primary Type,Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
3243350,03/24/2004 12:29:18 AM,CRIMINAL DAMAGE,TO VEHICLE,False,False,2431.0,24.0,49.0,42.008141226,-87.670043778
3238831,03/24/2004 12:41:51 PM,THEFT,OVER $500,False,False,1012.0,10.0,24.0,41.858791083,-87.730521617
3239018,03/25/2004 01:08:00 AM,BATTERY,AGGRAVATED: HANDGUN,False,False,1231.0,12.0,2.0,,
3240714,03/25/2004 01:30:00 PM,THEFT,$500 AND UNDER,False,False,1621.0,16.0,45.0,41.97959452,-87.758820763
3239935,03/25/2004 02:15:00 PM,THEFT,OVER $500,False,False,1323.0,12.0,27.0,41.898586751,-87.662469671
3239900,03/25/2004 02:30:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,False,False,313.0,3.0,20.0,41.781203314,-87.615649592
3242155,03/25/2004 02:30:00 PM,CRIMINAL TRESPASS,TO STATE SUP LAND,True,False,1231.0,12.0,2.0,,
3240531,03/25/2004 03:20:00 PM,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,False,False,2412.0,24.0,50.0,41.999439001,-87.696626249
3245973,03/25/2004 03:30:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1332.0,12.0,2.0,,
4636726,03/25/2004 04:39:00 PM,DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,False,False,931.0,9.0,20.0,,
3242835,03/25/2004 04:50:00 PM,BURGLARY,UNLAWFUL ENTRY,False,False,532.0,5.0,9.0,41.67574971,-87.617752105
3243099,03/25/2004 04:58:26 PM,BATTERY,AGG PO HANDS NO/MIN INJURY,True,False,434.0,4.0,10.0,,
3246181,03/25/2004 06:04:13 PM,THEFT,RETAIL THEFT,True,False,232.0,2.0,3.0,41.795991039,-87.630542489
3240488,03/25/2004 06:34:27 PM,ASSAULT,SIMPLE,True,False,923.0,9.0,11.0,41.841620894,-87.64747903
3241054,03/25/2004 06:37:50 AM,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,True,False,915.0,9.0,16.0,41.8028026,-87.67697414
3240456,03/25/2004 07:00:00 PM,THEFT,$500 AND UNDER,False,False,1634.0,16.0,30.0,41.939600157,-87.757683968
3241267,03/25/2004 07:20:00 AM,THEFT,$500 AND UNDER,False,False,1723.0,17.0,33.0,41.962947477,-87.713833332
3244874,03/25/2004 08:30:00 AM,CRIMINAL DAMAGE,TO PROPERTY,False,False,726.0,7.0,15.0,41.771294134,-87.670062673
3245922,03/25/2004 08:50:00 PM,THEFT,OVER $500,False,False,434.0,4.0,10.0,,
3242564,03/25/2004 09:20:00 AM,CRIMINAL TRESPASS,TO VEHICLE,True,False,2024.0,20.0,48.0,,
3303894,03/25/2004 09:34:00 PM,NARCOTICS,FOUND SUSPECT NARCOTICS,True,False,2533.0,25.0,37.0,41.908506746,-87.754697458
3240198,03/25/2004 10:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,True,False,1531.0,15.0,37.0,41.896163599,-87.748285612
3240752,03/25/2004 10:00:00 PM,THEFT,$500 AND UNDER,False,False,1911.0,19.0,47.0,41.966817256,-87.686059707
3247235,03/25/2004 10:50:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,False,1133.0,11.0,28.0,,
4918447,03/25/2004 10:57:23 AM,BATTERY,PRO EMP HANDS NO/MIN INJURY,False,False,935.0,9.0,11.0,,
3241825,03/25/2004 11:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,2513.0,25.0,29.0,41.909246366,-87.776068435
3454479,03/25/2004 11:40:00 PM,BURGLARY,FORCIBLE ENTRY,False,False,735.0,7.0,17.0,41.76487336,-87.666895826
3240243,03/25/2004 12:00:00 AM,THEFT,$500 AND UNDER,False,False,924.0,9.0,11.0,41.83626411,-87.642901546
3240736,03/25/2004 12:35:00 AM,CRIMINAL DAMAGE,TO VEHICLE,False,False,1424.0,14.0,1.0,41.905511154,-87.671099815
3239960,03/25/2004 12:50:00 PM,ASSAULT,SIMPLE,True,True,423.0,4.0,7.0,41.736558872,-87.556949319
3240427,03/26/2004 01:20:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,1231.0,12.0,2.0,,
3240383,03/26/2004 01:40:00 AM,BATTERY,SIMPLE,False,False,1422.0,14.0,26.0,41.903717198,-87.710471975
3276991,03/26/2004 02:00:00 PM,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,False,False,1313.0,12.0,1.0,,
3242394,03/26/2004 02:45:00 AM,ASSAULT,SIMPLE,False,False,334.0,3.0,7.0,41.76295995,-87.562792655
3247439,03/26/2004 03:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,False,False,714.0,7.0,15.0,41.780723121,-87.666673074
3242609,03/26/2004 04:30:00 PM,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,False,False,512.0,5.0,34.0,41.702691989,-87.624583325
3242014,03/26/2004 05:45:00 PM,ASSAULT,SIMPLE,False,False,1324.0,12.0,27.0,41.892868128,-87.663943553
3349340,03/26/2004 06:30:00 PM,THEFT,OVER $500,False,False,1713.0,17.0,33.0,41.964737086,-87.70381469
3249100,03/26/2004 06:30:00 PM,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,False,False,713.0,7.0,16.0,41.78961188,-87.659617502
5772293,03/26/2004 07:00:00 PM,DECEPTIVE PRACTICE,EMBEZZLEMENT,False,False,1633.0,16.0,36.0,,
5492881,03/26/2004 07:00:00 PM,NARCOTICS,POSS: CRACK,False,False,512.0,5.0,34.0,,
3242002,03/26/2004 08:00:00 PM,OTHER OFFENSE,TELEPHONE THREAT,False,True,2221.0,22.0,21.0,41.721200222,-87.663559711
3245070,03/26/2004 08:15:00 PM,CRIMINAL DAMAGE,TO PROPERTY,False,False,725.0,7.0,17.0,41.773234193,-87.659191362
3248380,03/26/2004 08:45:00 PM,THEFT,FROM BUILDING,False,False,714.0,7.0,15.0,41.780723121,-87.666673074
3247173,03/26/2004 08:55:00 AM,ASSAULT,SIMPLE,False,False,713.0,7.0,16.0,41.78961188,-87.659617502
3242030,03/26/2004 09:00:00 AM,THEFT,OVER $500,False,False,632.0,6.0,6.0,41.73409362,-87.622545553
3242018,03/26/2004 09:30:00 AM,THEFT,FROM BUILDING,False,False,133.0,1.0,2.0,,
3241577,03/26/2004 10:40:00 AM,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,False,False,715.0,7.0,15.0,41.79329893,-87.66456619
3241444,03/26/2004 11:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,False,False,324.0,3.0,8.0,41.759693428,-87.584669047
3242852,03/26/2004 11:20:00 AM,CRIMINAL TRESPASS,TO LAND,True,False,313.0,3.0,20.0,41.781258196,-87.61564898
3249478,03/26/2004 11:43:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,True,False,1121.0,11.0,27.0,41.895540066,-87.708075848
3242919,03/26/2004 12:00:00 PM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1131.0,11.0,24.0,,
3282381,03/26/2004 12:00:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,False,False,1012.0,10.0,24.0,41.855927541,-87.729755634
3242481,03/26/2004 12:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,False,False,1223.0,12.0,25.0,41.854090394,-87.66983193
7426077,03/27/2004 01:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2032.0,20.0,48.0,,
3242952,03/27/2004 01:00:00 PM,THEFT,OVER $500,False,False,2333.0,19.0,44.0,41.935551105,-87.64250426
3243697,03/27/2004 01:20:00 AM,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,False,False,1832.0,18.0,42.0,41.894824927,-87.631788635
3242586,03/27/2004 01:37:44 AM,CRIMINAL TRESPASS,TO STATE SUP LAND,True,False,1231.0,12.0,2.0,,
4656152,03/27/2004 02:00:00 PM,THEFT,FROM BUILDING,False,False,825.0,8.0,15.0,,
3243105,03/27/2004 04:44:15 PM,BATTERY,DOMESTIC BATTERY SIMPLE,True,False,422.0,4.0,7.0,41.749313977,-87.557700806
3245158,03/27/2004 06:00:00 PM,BATTERY,SIMPLE,False,False,726.0,7.0,15.0,41.771850282,-87.673711855
3244542,03/27/2004 08:00:00 PM,THEFT,$500 AND UNDER,False,False,1624.0,16.0,38.0,41.953173456,-87.767701055
3243114,03/27/2004 08:33:15 PM,THEFT,RETAIL THEFT,True,False,411.0,4.0,8.0,41.751427982,-87.591497227
3243788,03/27/2004 09:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,511.0,5.0,6.0,41.721229417,-87.616544445
6160026,03/27/2004 09:30:00 PM,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,False,True,421.0,4.0,7.0,,
3250106,03/27/2004 09:40:00 AM,BATTERY,SIMPLE,True,False,2232.0,22.0,34.0,41.706274557,-87.642814586
3243102,03/27/2004 10:20:00 PM,CRIMINAL TRESPASS,TO LAND,True,False,2531.0,25.0,29.0,41.909354783,-87.767375341
3258711,03/27/2004 10:30:00 AM,ASSAULT,SIMPLE,False,True,812.0,8.0,13.0,41.778043594,-87.762243712
3246621,03/27/2004 10:45:00 PM,CRIMINAL TRESPASS,TO STATE SUP LAND,True,False,1231.0,12.0,2.0,,
3243145,03/27/2004 11:00:00 PM,THEFT,OVER $500,False,False,1814.0,18.0,43.0,41.92061684,-87.637469755
3243239,03/27/2004 11:30:00 AM,CRIMINAL DAMAGE,TO VEHICLE,False,False,2223.0,22.0,21.0,41.715155139,-87.641437599
3262773,03/27/2004 12:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,False,False,824.0,8.0,16.0,41.786399399,-87.693898477
3242427,03/27/2004 12:30:00 AM,CRIMINAL DAMAGE,TO VEHICLE,False,False,823.0,8.0,15.0,41.77853464,-87.701906803
3244248,03/28/2004 01:00:00 AM,ASSAULT,AGGRAVATED: HANDGUN,False,False,1231.0,12.0,2.0,,
3244228,03/28/2004 01:05:00 PM,CRIMINAL TRESPASS,TO STATE SUP LAND,True,False,1231.0,12.0,2.0,,
3244492,03/28/2004 01:30:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,1231.0,12.0,2.0,,
3245722,03/28/2004 01:45:00 PM,BATTERY,SIMPLE,False,False,524.0,5.0,34.0,41.677410742,-87.637079662
3246167,03/28/2004 03:00:00 PM,ASSAULT,SIMPLE,True,False,1011.0,10.0,24.0,41.861835803,-87.715283861
5585201,03/28/2004 03:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1133.0,11.0,24.0,,
3250525,03/28/2004 03:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,False,False,2132.0,2.0,5.0,,
3251605,03/28/2004 05:00:00 PM,THEFT,RETAIL THEFT,True,False,411.0,4.0,8.0,41.751427982,-87.591497227
10876831,03/28/2004 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1513.0,15.0,29.0,,
3244210,03/28/2004 09:55:00 PM,BATTERY,SIMPLE,False,False,1332.0,12.0,2.0,41.883007148,-87.685312534
3295404,03/28/2004 10:00:00 PM,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,True,False,313.0,3.0,20.0,41.781258196,-87.61564898
4658398,03/28/2004 10:00:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,False,1121.0,11.0,26.0,,
3292221,03/28/2004 10:15:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,True,False,1831.0,18.0,42.0,41.889629205,-87.632543289
3245072,03/28/2004 10:50:00 AM,CRIMINAL DAMAGE,TO VEHICLE,False,False,2122.0,2.0,4.0,,
9064739,03/28/2004 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,822.0,8.0,14.0,,
3246769,03/28/2004 12:01:00 AM,CRIMINAL DAMAGE,TO PROPERTY,False,True,1231.0,12.0,2.0,,
3250599,03/28/2004 12:45:00 PM,BATTERY,SIMPLE,False,False,715.0,7.0,15.0,41.79329893,-87.66456619
3251140,03/29/2004 01:10:00 PM,BATTERY,SIMPLE,True,False,1132.0,11.0,24.0,41.869826686,-87.723941407
3292763,03/29/2004 02:15:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,True,False,712.0,7.0,16.0,41.784679868,-87.649772879
3296907,03/29/2004 02:15:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,True,False,1233.0,12.0,25.0,41.859108092,-87.652222203
3258860,03/29/2004 02:30:00 PM,BATTERY,SIMPLE,False,False,1133.0,11.0,28.0,,
3250430,03/29/2004 02:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,False,False,421.0,4.0,7.0,41.754115911,-87.55033154
3292246,03/29/2004 02:35:00 PM,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,True,False,312.0,3.0,20.0,41.778035296,-87.611967331
3249711,03/29/2004 03:45:00 AM,ASSAULT,SIMPLE,False,False,1831.0,18.0,42.0,41.893162746,-87.635979167
3249479,03/29/2004 04:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,1822.0,18.0,32.0,41.903545603,-87.654534575
3249270,03/29/2004 04:30:00 AM,THEFT,OVER $500,False,False,223.0,2.0,4.0,41.808691087,-87.61143644
3247461,03/29/2004 05:00:00 PM,THEFT,OVER $500,False,False,624.0,6.0,6.0,41.754194927,-87.604035966
3247615,03/29/2004 05:15:00 PM,ASSAULT,SIMPLE,True,False,512.0,5.0,34.0,41.702691989,-87.624583325
3248261,03/29/2004 06:41:43 PM,CRIMINAL TRESPASS,TO LAND,True,False,1913.0,19.0,1.0,41.932268922,-87.679510995
3252734,03/29/2004 07:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,False,733.0,7.0,17.0,41.763268052,-87.651942863
3246768,03/29/2004 07:20:00 PM,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,False,False,823.0,8.0,15.0,41.77857063,-87.69947203
3245850,03/29/2004 07:30:00 PM,THEFT,OVER $500,False,False,124.0,1.0,42.0,,
3248913,03/29/2004 07:40:00 PM,ASSAULT,AGGRAVATED: HANDGUN,True,False,824.0,8.0,16.0,41.786399399,-87.693898477
3250141,03/29/2004 08:14:00 PM,THEFT,OVER $500,False,False,1433.0,14.0,1.0,41.90445042,-87.667525455
3246457,03/29/2004 08:30:00 PM,ASSAULT,SIMPLE,False,True,1512.0,15.0,29.0,,
3246058,03/29/2004 08:45:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,1211.0,12.0,2.0,41.877161446,-87.676536946
3246163,03/29/2004 09:00:00 AM,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,True,False,613.0,6.0,21.0,41.746473315,-87.648778489
3249908,03/29/2004 10:20:00 PM,CRIMINAL TRESPASS,TO STATE SUP LAND,True,False,1231.0,12.0,2.0,,
3246651,03/29/2004 10:43:36 AM,ROBBERY,STRONGARM - NO WEAPON,True,False,823.0,8.0,15.0,41.77857063,-87.69947203
3253076,03/29/2004 11:06:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,False,726.0,7.0,17.0,41.768491995,-87.669076134
4918462,03/29/2004 11:29:00 AM,PUBLIC PEACE VIOLATION,FALSE FIRE ALARM,False,False,935.0,9.0,11.0,,
3248401,03/29/2004 11:40:00 PM,ASSAULT,AGGRAVATED: HANDGUN,False,False,1133.0,11.0,28.0,,
10026631,03/29/2004 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,True,1821.0,18.0,27.0,,
3244275,03/29/2004 12:00:00 AM,THEFT,OVER $500,False,False,412.0,4.0,8.0,41.739570963,-87.589123824
4644517,03/29/2004 12:27:00 AM,BATTERY,SIMPLE,False,False,734.0,7.0,17.0,,
3245631,03/29/2004 12:40:00 PM,THEFT,FROM BUILDING,False,False,111.0,1.0,42.0,,
3257075,03/30/2004 01:29:00 PM,THEFT,OVER $500,False,False,1131.0,11.0,24.0,,
3249253,03/30/2004 01:30:00 PM,CRIMINAL TRESPASS,TO LAND,True,False,612.0,6.0,21.0,41.750403985,-87.660064278
3289811,03/30/2004 02:45:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,True,False,2524.0,25.0,31.0,41.928645369,-87.737805821
3249664,03/30/2004 03:30:00 PM,DECEPTIVE PRACTICE,FORGERY,False,False,2522.0,25.0,31.0,41.924250576,-87.745545036
3248880,03/30/2004 04:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,334.0,3.0,7.0,41.759011495,-87.564518539
3247979,03/30/2004 05:25:00 PM,ROBBERY,ARMED: HANDGUN,False,False,1323.0,12.0,27.0,41.896319394,-87.652109777
3247802,03/30/2004 06:15:00 PM,ASSAULT,SIMPLE,False,False,1621.0,16.0,41.0,42.005083756,-87.761796146
3258006,03/30/2004 06:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,821.0,8.0,14.0,41.807161523,-87.719855368
3248007,03/30/2004 07:00:00 PM,THEFT,OVER $500,False,False,1433.0,14.0,1.0,41.906890265,-87.670409615
3248306,03/30/2004 10:15:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,1231.0,12.0,2.0,,
3248195,03/30/2004 10:25:00 AM,THEFT,$500 AND UNDER,False,False,1231.0,12.0,2.0,,
3247986,03/30/2004 11:05:00 PM,BATTERY,AGGRAVATED: HANDGUN,False,False,1332.0,12.0,2.0,41.884554599,-87.688671784
6516665,03/30/2004 12:01:00 AM,DECEPTIVE PRACTICE,BOGUS CHECK,False,False,423.0,4.0,7.0,,
3251329,03/31/2004 01:20:00 AM,BATTERY,SIMPLE,False,False,323.0,3.0,6.0,41.759544609,-87.610279546
3258253,03/31/2004 01:53:39 PM,BATTERY,SIMPLE,True,True,1511.0,15.0,29.0,41.891063753,-87.76835585
3318782,03/31/2004 02:25:00 PM,NARCOTICS,POSS: HEROIN(WHITE),True,False,1532.0,15.0,28.0,41.889555075,-87.747133946
3249775,03/31/2004 03:41:56 PM,THEFT,RETAIL THEFT,False,False,411.0,4.0,8.0,41.751427982,-87.591497227
3519503,03/31/2004 04:27:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,323.0,3.0,6.0,41.759544609,-87.610279546
3257951,03/31/2004 04:40:00 PM,ASSAULT,SIMPLE,True,False,831.0,8.0,18.0,41.764551795,-87.692374342
3248372,03/31/2004 04:45:00 AM,CRIMINAL DAMAGE,TO PROPERTY,False,False,1222.0,12.0,25.0,41.859379458,-87.666194455
6107388,03/31/2004 05:50:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,924.0,9.0,11.0,,
3250088,03/31/2004 06:25:00 PM,THEFT,OVER $500,False,False,2412.0,24.0,50.0,41.99757188,-87.698911026
3249471,03/31/2004 06:30:00 AM,CRIMINAL DAMAGE,TO PROPERTY,False,False,1413.0,14.0,26.0,41.927464076,-87.712185006
3262014,03/31/2004 07:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,1213.0,12.0,27.0,41.87794002,-87.647759117
3295448,03/31/2004 07:41:01 PM,NARCOTICS,POSS: CRACK,True,False,313.0,3.0,20.0,41.784040653,-87.60687678
3265466,03/31/2004 08:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,323.0,3.0,6.0,41.759544609,-87.610279546
3251061,03/31/2004 08:00:00 PM,THEFT,OVER $500,False,False,821.0,8.0,14.0,41.805125368,-87.718847806
3251151,03/31/2004 09:00:00 PM,THEFT,OVER $500,False,False,2132.0,2.0,5.0,,
4644530,03/31/2004 10:10:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,False,726.0,7.0,15.0,,
3249990,03/31/2004 10:55:00 AM,CRIMINAL TRESPASS,TO STATE SUP LAND,True,False,1231.0,12.0,2.0,,
3250597,03/31/2004 11:00:00 AM,BURGLARY,FORCIBLE ENTRY,False,False,824.0,8.0,16.0,41.786552063,-87.684418415
3251750,03/31/2004 11:11:00 PM,ASSAULT,AGGRAVATED: OTHER FIREARM,False,False,1231.0,12.0,2.0,,
3252148,03/31/2004 11:55:00 PM,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",False,False,532.0,5.0,10.0,,
7997660,03/31/2004 12:00:00 PM,DECEPTIVE PRACTICE,EMBEZZLEMENT,True,False,122.0,1.0,42.0,,
5475103,03/31/2004 12:20:00 PM,NARCOTICS,MANU/DELIVER:CRACK,True,False,612.0,6.0,21.0,,
3367087,04/01/2004 01:01:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,611.0,6.0,17.0,41.753944029,-87.667580621
4762582,04/01/2004 01:40:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1111.0,11.0,37.0,,
3251963,04/01/2004 01:51:00 AM,CRIMINAL DAMAGE,TO PROPERTY,True,False,1421.0,14.0,35.0,41.917024064,-87.706954976
3252700,04/01/2004 01:58:00 PM,BATTERY,SIMPLE,False,False,112.0,1.0,2.0,41.878123916,-87.633208786
3251314,04/01/2004 03:00:00 PM,ASSAULT,SIMPLE,False,True,631.0,6.0,8.0,41.748512122,-87.60025615
3252082,04/01/2004 03:18:18 PM,CRIMINAL DAMAGE,TO VEHICLE,False,False,1512.0,15.0,29.0,,
3252667,04/01/2004 04:30:00 AM,THEFT,$500 AND UNDER,False,False,2132.0,2.0,5.0,,
3252261,04/01/2004 05:00:00 PM,BATTERY,SIMPLE,False,False,2431.0,24.0,49.0,42.006922562,-87.670001247
3253433,04/01/2004 05:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,False,False,1421.0,14.0,1.0,41.917520732,-87.693509757
3252804,04/01/2004 05:50:00 PM,CRIMINAL DAMAGE,TO VEHICLE,False,False,2521.0,25.0,31.0,41.924250576,-87.745545036
4945626,04/01/2004 06:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,522.0,5.0,34.0,,
3252861,04/01/2004 07:30:00 PM,DECEPTIVE PRACTICE,FORGERY,True,False,623.0,6.0,17.0,41.75089655,-87.627813307
3251631,04/01/2004 08:00:00 AM,THEFT,OVER $500,False,False,2333.0,19.0,44.0,41.935562,-87.645690601
6693653,04/01/2004 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,715.0,7.0,15.0,,
6064327,04/01/2004 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,True,1324.0,12.0,27.0,,
3276864,04/01/2004 09:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,False,1132.0,11.0,28.0,,
6256659,04/01/2004 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1633.0,16.0,36.0,,
6112980,04/01/2004 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,512.0,5.0,34.0,,
7078179,04/01/2004 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1713.0,17.0,33.0,,
3260765,04/01/2004 09:28:17 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,1121.0,11.0,27.0,41.894272184,-87.71262058
3258444,04/01/2004 09:30:00 PM,THEFT,OVER $500,False,False,211.0,2.0,2.0,41.828696453,-87.619280174
4941319,04/01/2004 10:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,834.0,8.0,18.0,,
3255294,04/01/2004 10:00:00 AM,OTHER OFFENSE,TELEPHONE THREAT,False,False,2232.0,22.0,34.0,41.706274557,-87.642814586
6388525,04/01/2004 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,832.0,8.0,15.0,,
3318793,04/01/2004 11:52:00 AM,NARCOTICS,POSS: PCP,True,False,1131.0,11.0,24.0,41.870836468,-87.736462868
3252276,04/01/2004 12:00:00 PM,BATTERY,SIMPLE,True,False,2013.0,20.0,48.0,41.989243623,-87.665119726
5833931,04/01/2004 12:00:00 AM,DECEPTIVE PRACTICE,FORGERY,False,False,1032.0,10.0,22.0,,
11544593,04/01/2004 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,PREDATORY,False,False,2521.0,25.0,31.0,,
3303939,04/01/2004 12:00:00 AM,BURGLARY,FORCIBLE ENTRY,False,False,935.0,9.0,3.0,41.802520682,-87.64383974
6441147,04/01/2004 12:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,933.0,9.0,16.0,,
5160330,04/01/2004 12:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,621.0,6.0,17.0,,
3256758,04/01/2004 12:00:00 AM,OTHER OFFENSE,TELEPHONE THREAT,False,False,1511.0,15.0,29.0,41.899327575,-87.767981811
3290299,04/01/2004 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1411.0,14.0,33.0,41.936962268,-87.700206749
5227579,04/01/2004 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,132.0,1.0,2.0,,
6059072,04/01/2004 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2534.0,25.0,30.0,,
9125835,04/01/2004 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,414.0,4.0,8.0,,
3363871,04/01/2004 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,True,1112.0,11.0,27.0,41.89983415,-87.723777401
5112350,04/01/2004 12:01:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,813.0,8.0,13.0,,
7104729,04/01/2004 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,912.0,9.0,12.0,,
6711006,04/01/2004 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2534.0,25.0,30.0,,
7797554,04/01/2004 12:01:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,421.0,4.0,7.0,,
5299615,04/01/2004 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,834.0,8.0,18.0,,
10871499,04/01/2004 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,524.0,5.0,34.0,,
4944151,04/01/2004 12:01:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2515.0,25.0,31.0,,
5663785,04/01/2004 12:01:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1732.0,17.0,30.0,,
5950928,04/01/2004 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1034.0,10.0,25.0,,
3757415,04/01/2004 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1022.0,10.0,24.0,41.854810293,-87.704126667
5953455,04/01/2004 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,824.0,8.0,16.0,,
3252131,04/01/2004 12:08:00 AM,ARSON,BY FIRE,False,False,223.0,2.0,4.0,41.803100422,-87.610908701
3249837,04/01/2004 12:12:25 AM,ARSON,AGGRAVATED,False,False,1014.0,10.0,24.0,41.855838254,-87.717588081
3292072,04/01/2004 12:15:28 PM,NARCOTICS,POSS: HEROIN(WHITE),True,False,1311.0,12.0,26.0,41.898041532,-87.699831002
3251822,04/01/2004 12:45:00 PM,ASSAULT,SIMPLE,False,False,1233.0,12.0,25.0,41.85798737,-87.654359502
3257765,04/02/2004 02:40:00 PM,ASSAULT,SIMPLE,False,False,2234.0,22.0,34.0,41.690400294,-87.657874802
3256921,04/02/2004 02:45:00 PM,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,True,False,1024.0,10.0,12.0,41.845657884,-87.705075162
