ID,Date,Primary Type,Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
13032176,01/01/2007 04:00:00 AM,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,False,False,1832.0,18.0,42.0,,
7472142,01/01/2007 04:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1324.0,12.0,27.0,,
9056923,01/01/2007 04:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,822.0,8.0,16.0,,
7668109,01/01/2007 04:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,834.0,8.0,18.0,,
10047358,01/01/2007 04:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,823.0,8.0,13.0,,
9719583,01/01/2007 05:30:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,False,True,1232.0,12.0,2.0,,
9750575,01/01/2007 06:00:00 AM,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,False,False,923.0,9.0,14.0,,
8679044,01/01/2007 07:00:00 PM,BATTERY,SIMPLE,False,False,1713.0,17.0,33.0,,
7962693,01/01/2007 07:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,2512.0,25.0,36.0,,
7709506,01/01/2007 07:00:00 AM,THEFT,AGG: FINANCIAL ID THEFT,False,False,1513.0,15.0,29.0,,
10348548,01/01/2007 07:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,False,2233.0,22.0,34.0,,
8269010,01/01/2007 07:30:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,True,False,2515.0,25.0,37.0,,
9183246,01/01/2007 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2213.0,22.0,19.0,,
8462977,01/01/2007 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1532.0,15.0,28.0,,
9875030,01/01/2007 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,False,834.0,8.0,18.0,,
9931601,01/01/2007 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,2534.0,25.0,30.0,,
10464527,01/01/2007 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,1412.0,14.0,35.0,,
10747643,01/01/2007 08:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,True,False,724.0,7.0,16.0,,
8667570,01/01/2007 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,True,False,1731.0,17.0,38.0,,
10617186,01/01/2007 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,True,False,1724.0,17.0,33.0,,
8454605,01/01/2007 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,1223.0,12.0,25.0,,
10418027,01/01/2007 08:00:00 AM,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,False,False,322.0,3.0,6.0,,
10596183,01/01/2007 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,2522.0,25.0,30.0,,
9694505,01/01/2007 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,814.0,8.0,23.0,,
10201636,01/01/2007 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,1711.0,17.0,39.0,,
12647912,01/01/2007 08:00:00 AM,CRIMINAL SEXUAL ASSAULT,PREDATORY,True,False,1732.0,17.0,35.0,,
12601959,01/01/2007 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1024.0,10.0,12.0,,
9546828,01/01/2007 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1531.0,15.0,37.0,,
8029107,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1032.0,10.0,22.0,,
8306565,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1422.0,14.0,26.0,,
7419623,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1111.0,11.0,37.0,,
7812082,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2534.0,25.0,30.0,,
9629122,01/01/2007 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,2512.0,25.0,29.0,,
8428734,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1511.0,15.0,29.0,,
7384014,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2413.0,24.0,50.0,,
9929930,01/01/2007 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,511.0,5.0,9.0,,
8520669,01/01/2007 09:00:00 AM,DECEPTIVE PRACTICE,EMBEZZLEMENT,False,False,122.0,1.0,2.0,,
8281528,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,True,324.0,3.0,5.0,,
7666335,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1523.0,15.0,28.0,,
11501725,01/01/2007 09:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,True,735.0,7.0,17.0,,
9276358,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1511.0,15.0,29.0,,
10821325,01/01/2007 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,513.0,5.0,9.0,,
7687796,01/01/2007 09:00:00 AM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,False,False,2313.0,19.0,46.0,,
7419547,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1511.0,15.0,29.0,,
5220403,01/01/2007 09:00:00 AM,THEFT,FROM BUILDING,False,False,1511.0,15.0,29.0,41.894085264,-87.775109395
9774090,01/01/2007 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,131.0,1.0,2.0,,
7300582,01/01/2007 09:00:00 AM,THEFT,OVER $500,False,False,725.0,7.0,17.0,,
7409669,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2533.0,25.0,37.0,,
9450723,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1225.0,12.0,25.0,,
9854036,01/01/2007 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,2413.0,24.0,50.0,,
9841572,01/01/2007 09:00:00 AM,THEFT,FROM BUILDING,False,False,1833.0,18.0,42.0,,
9497498,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1731.0,17.0,38.0,,
9703957,01/01/2007 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,False,False,1523.0,15.0,37.0,,
7953369,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2514.0,25.0,31.0,,
8483807,01/01/2007 09:00:00 AM,DECEPTIVE PRACTICE,DECEPTIVE COLLECTION PRACTICES,False,False,333.0,3.0,8.0,,
6835282,01/01/2007 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1833.0,18.0,42.0,41.898767916,-87.624116333
9945279,01/01/2007 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1012.0,10.0,24.0,,
5215084,01/01/2007 09:00:00 AM,ASSAULT,SIMPLE,False,False,234.0,2.0,3.0,41.798011899,-87.616063534
8284443,01/01/2007 09:05:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2212.0,22.0,19.0,,
8844580,01/01/2007 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1723.0,17.0,33.0,,
8305489,01/01/2007 10:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2531.0,25.0,29.0,,
12493606,01/01/2007 10:00:00 PM,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,False,True,2521.0,25.0,31.0,,
8370907,01/01/2007 10:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,1222.0,12.0,25.0,,
9973902,01/01/2007 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,631.0,6.0,8.0,,
7376775,01/01/2007 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,432.0,4.0,10.0,,
5218866,01/01/2007 10:30:00 AM,CRIMINAL DAMAGE,TO PROPERTY,False,False,532.0,5.0,9.0,41.666865418,-87.621148102
5215584,01/01/2007 10:40:00 PM,ASSAULT,SIMPLE,False,False,831.0,8.0,15.0,41.771685949,-87.702102281
5218251,01/01/2007 11:00:00 PM,THEFT,FROM BUILDING,False,False,2433.0,24.0,48.0,41.991335662,-87.656850699
5215860,01/01/2007 11:00:00 AM,ASSAULT,AGGRAVATED: HANDGUN,False,True,1012.0,10.0,24.0,41.854356844,-87.728526061
5218214,01/01/2007 11:30:00 PM,BATTERY,SIMPLE,False,False,513.0,5.0,34.0,41.694364039,-87.626542126
10010044,01/01/2007 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1422.0,14.0,26.0,,
10053020,01/01/2007 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1413.0,14.0,26.0,,
10076942,01/01/2007 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,True,431.0,4.0,7.0,,
10308127,01/01/2007 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,624.0,6.0,6.0,,
8225154,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,False,False,414.0,4.0,8.0,,
5229993,01/01/2007 12:00:00 AM,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,False,False,1434.0,14.0,1.0,41.91028988,-87.690106536
7864979,01/01/2007 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1021.0,10.0,24.0,,
11912984,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,False,False,2515.0,25.0,36.0,,
7363106,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,True,1611.0,16.0,45.0,,
8971936,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,725.0,7.0,15.0,,
11213726,01/01/2007 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,True,False,2524.0,25.0,35.0,,
12644047,01/01/2007 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,True,True,2521.0,25.0,31.0,,
7366441,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1131.0,11.0,24.0,,
9179721,01/01/2007 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,1014.0,10.0,24.0,,
9021243,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,False,432.0,4.0,10.0,,
9021864,01/01/2007 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2223.0,22.0,21.0,,
11743317,01/01/2007 12:00:00 PM,CRIMINAL SEXUAL ASSAULT,PREDATORY,False,True,1723.0,17.0,33.0,,
10384500,01/01/2007 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,PREDATORY,False,True,2532.0,25.0,37.0,,
10425499,01/01/2007 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,531.0,5.0,9.0,,
10462085,01/01/2007 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,533.0,5.0,9.0,,
8543618,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,911.0,9.0,12.0,,
8534045,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,214.0,2.0,4.0,,
7574921,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2423.0,24.0,49.0,,
7390994,01/01/2007 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2514.0,25.0,30.0,,
11939592,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,True,True,2534.0,25.0,37.0,,
11256191,01/01/2007 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,True,False,824.0,8.0,14.0,,
8255868,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,True,False,813.0,8.0,13.0,,
10728088,01/01/2007 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,612.0,6.0,17.0,,
8311739,01/01/2007 12:00:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,False,False,422.0,4.0,7.0,,
7396755,01/01/2007 12:00:00 AM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,False,False,831.0,8.0,18.0,,
9475580,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,True,522.0,5.0,34.0,,
9784689,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,False,2213.0,22.0,19.0,,
9508052,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1232.0,12.0,2.0,,
8180733,01/01/2007 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,True,True,1033.0,10.0,12.0,,
9655683,01/01/2007 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,414.0,4.0,8.0,,
7763488,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,False,2512.0,25.0,36.0,,
10506752,01/01/2007 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1133.0,11.0,24.0,,
11711467,01/01/2007 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,True,812.0,8.0,23.0,,
8511762,01/01/2007 12:00:00 AM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,False,False,2033.0,20.0,46.0,,
9737610,01/01/2007 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,823.0,8.0,15.0,,
10124266,01/01/2007 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,True,True,512.0,5.0,9.0,,
9301088,01/01/2007 12:00:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,False,False,522.0,5.0,34.0,,
7469454,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,True,2534.0,25.0,30.0,,
10821566,01/01/2007 12:00:00 AM,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,False,False,931.0,9.0,20.0,,
10864090,01/01/2007 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,413.0,4.0,8.0,,
8412096,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,False,2232.0,22.0,34.0,,
5503055,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,822.0,8.0,23.0,41.796120296,-87.717111187
8369442,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2512.0,25.0,29.0,,
12434676,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,False,True,1624.0,16.0,45.0,,
10683948,01/01/2007 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1412.0,14.0,35.0,,
9101319,01/01/2007 12:00:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,False,False,2024.0,20.0,48.0,,
7322116,01/01/2007 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2333.0,19.0,44.0,,
10384505,01/01/2007 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,PREDATORY,False,True,2532.0,25.0,37.0,,
7558196,01/01/2007 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,911.0,9.0,14.0,,
9384161,01/01/2007 12:00:00 AM,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,False,False,422.0,4.0,7.0,,
9391294,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,734.0,7.0,17.0,,
8079968,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,True,True,1723.0,17.0,39.0,,
9447088,01/01/2007 12:00:00 PM,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,False,False,2234.0,22.0,34.0,,
7971753,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,False,811.0,8.0,23.0,,
7960992,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1011.0,10.0,24.0,,
7921181,01/01/2007 12:00:00 AM,BATTERY,SIMPLE,False,True,1124.0,11.0,2.0,,
9467073,01/01/2007 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,714.0,7.0,15.0,,
7810093,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,False,1931.0,19.0,32.0,,
7834932,01/01/2007 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,True,1113.0,11.0,28.0,,
7549202,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,632.0,6.0,6.0,,
7881349,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,False,2532.0,25.0,37.0,,
10987544,01/01/2007 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1814.0,18.0,43.0,,
7886651,01/01/2007 12:00:00 PM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,323.0,3.0,6.0,,
9606054,01/01/2007 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,331.0,3.0,5.0,,
7339062,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,323.0,3.0,6.0,,
8071083,01/01/2007 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,True,1624.0,16.0,38.0,,
7478005,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,623.0,6.0,17.0,,
8078653,01/01/2007 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,True,2512.0,25.0,36.0,,
12259762,01/01/2007 12:00:00 PM,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,False,True,2423.0,24.0,49.0,,
7520360,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1115.0,11.0,28.0,,
11579429,01/01/2007 12:00:00 PM,CRIMINAL SEXUAL ASSAULT,PREDATORY,False,True,2431.0,24.0,49.0,42.00824552,-87.670046374
8237739,01/01/2007 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,912.0,9.0,14.0,,
7332628,01/01/2007 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1114.0,11.0,28.0,,
7961373,01/01/2007 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,523.0,5.0,9.0,,
5217849,01/01/2007 12:01:00 AM,CRIMINAL DAMAGE,TO PROPERTY,False,False,1513.0,15.0,29.0,41.87980496,-87.773012089
8488280,01/01/2007 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1524.0,15.0,37.0,,
8472341,01/01/2007 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1531.0,15.0,37.0,,
7560245,01/01/2007 12:01:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,False,False,1133.0,11.0,24.0,,
11042938,01/01/2007 12:01:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,2513.0,25.0,36.0,,
7336859,01/01/2007 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,822.0,8.0,14.0,,
7928821,01/01/2007 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,813.0,8.0,13.0,,
7962017,01/01/2007 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,612.0,6.0,17.0,,
9570427,01/01/2007 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,831.0,8.0,15.0,,
8330590,01/01/2007 12:01:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,True,False,1115.0,11.0,28.0,,
12844276,01/01/2007 12:01:00 AM,CRIMINAL SEXUAL ASSAULT,PREDATORY,False,False,1412.0,14.0,35.0,,
9485187,01/01/2007 12:01:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,False,423.0,4.0,7.0,,
8300503,01/01/2007 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,714.0,7.0,15.0,,
8676819,01/01/2007 12:01:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,923.0,9.0,14.0,,
11492463,01/01/2007 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,True,False,2535.0,25.0,26.0,,
8987476,01/01/2007 12:01:00 AM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,False,True,831.0,8.0,15.0,,
9412794,01/01/2007 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,223.0,2.0,4.0,,
9366709,01/01/2007 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,True,1423.0,14.0,26.0,,
8485145,01/01/2007 12:01:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,432.0,4.0,10.0,,
7389391,01/01/2007 12:01:00 AM,THEFT,OVER $500,False,False,931.0,9.0,16.0,,
7526195,01/01/2007 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,624.0,6.0,8.0,,
11042861,01/01/2007 12:01:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,1023.0,10.0,28.0,,
13119923,01/01/2007 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,False,False,824.0,8.0,15.0,,
9317087,01/01/2007 12:01:00 AM,CRIMINAL DAMAGE,TO PROPERTY,True,True,1424.0,14.0,1.0,,
9269011,01/01/2007 12:01:00 AM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,False,False,735.0,7.0,17.0,,
11039126,01/01/2007 12:01:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,1121.0,11.0,27.0,,
8352195,01/01/2007 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1623.0,16.0,45.0,,
7498272,01/01/2007 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,726.0,7.0,17.0,,
11394453,01/01/2007 12:01:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,1834.0,18.0,42.0,,
7894191,01/01/2007 12:01:00 AM,THEFT,OVER $500,True,False,1124.0,11.0,28.0,,
7429418,01/01/2007 12:01:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2413.0,24.0,50.0,,
7808709,01/01/2007 12:01:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,332.0,3.0,5.0,,
10970387,01/01/2007 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,True,False,2515.0,25.0,30.0,,
8366213,01/01/2007 12:01:00 AM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,False,False,723.0,7.0,17.0,,
