ID,Date,Primary Type,Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
2679693,04/08/2003 05:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,1111.0,11.0,37.0,41.89591324,-87.728563877
2672586,04/08/2003 05:00:00 PM,THEFT,OVER $500,False,False,132.0,1.0,3.0,41.856237373,-87.62942811
2672078,04/08/2003 07:00:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,False,812.0,8.0,13.0,41.776034718,-87.77225914
7373703,04/08/2003 07:00:00 AM,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,False,False,312.0,3.0,20.0,,
2088,04/08/2003 07:26:00 PM,HOMICIDE,FIRST DEGREE MURDER,True,False,1122.0,11.0,28.0,41.878028456,-87.721726402
2671811,04/08/2003 08:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,False,2222.0,22.0,21.0,41.732376443,-87.654903621
2671870,04/08/2003 08:09:31 PM,CRIMINAL DAMAGE,TO PROPERTY,False,False,511.0,5.0,9.0,41.711741033,-87.622081337
2671131,04/08/2003 08:30:00 AM,BURGLARY,FORCIBLE ENTRY,False,False,421.0,4.0,7.0,41.756381022,-87.563893896
2674091,04/08/2003 09:30:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,True,False,1132.0,11.0,24.0,41.871830961,-87.726716474
2678389,04/08/2003 09:51:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,False,411.0,4.0,8.0,41.757630995,-87.585708249
2685119,04/08/2003 10:00:00 PM,NARCOTICS,POSS: CRACK,True,False,1634.0,16.0,45.0,41.949994461,-87.747220162
2698302,04/08/2003 10:30:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,True,False,1831.0,18.0,42.0,41.889629205,-87.632543289
2685221,04/08/2003 10:45:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,True,False,1011.0,10.0,24.0,41.865213688,-87.727590376
2671943,04/08/2003 11:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,False,False,733.0,7.0,17.0,41.760641838,-87.645508777
2677578,04/08/2003 11:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,True,2533.0,25.0,37.0,41.908370832,-87.752237295
2685234,04/08/2003 11:15:00 PM,NARCOTICS,POSS: CRACK,True,False,1011.0,10.0,24.0,41.86162732,-87.736045588
2672435,04/08/2003 11:41:14 AM,BURGLARY,ATTEMPT FORCIBLE ENTRY,False,False,232.0,2.0,3.0,41.795718261,-87.624113085
2670725,04/08/2003 12:00:00 AM,THEFT,$500 AND UNDER,False,False,1834.0,18.0,42.0,,
2669688,04/08/2003 12:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,2523.0,25.0,30.0,41.932308669,-87.722093817
2690528,04/08/2003 12:15:00 PM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),True,False,1111.0,11.0,28.0,41.893178799,-87.74470979
2671359,04/08/2003 12:40:00 PM,BATTERY,SIMPLE,True,False,1733.0,17.0,33.0,41.952124569,-87.706298949
2672712,04/09/2003 01:10:10 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,331.0,3.0,5.0,41.767148983,-87.567493189
2672825,04/09/2003 02:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,False,False,1711.0,17.0,39.0,41.987556722,-87.712675225
2674142,04/09/2003 02:10:00 PM,BATTERY,AGG PRO.EMP: HANDGUN,False,False,512.0,5.0,34.0,41.702507214,-87.631590691
2672745,04/09/2003 03:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,523.0,5.0,34.0,41.675438982,-87.638221005
2686515,04/09/2003 03:16:28 AM,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,True,False,634.0,6.0,21.0,,
2673341,04/09/2003 03:56:39 PM,BURGLARY,FORCIBLE ENTRY,False,False,532.0,5.0,9.0,41.67574971,-87.617752105
2674299,04/09/2003 05:37:04 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,1011.0,10.0,24.0,41.865213688,-87.727590376
2672781,04/09/2003 05:45:00 PM,THEFT,POCKET-PICKING,False,False,123.0,1.0,42.0,41.88072913,-87.628872947
2672900,04/09/2003 06:15:00 PM,ROBBERY,ARMED: HANDGUN,False,False,1034.0,10.0,12.0,41.844711813,-87.693765926
2676819,04/09/2003 07:30:00 PM,THEFT,ATTEMPT THEFT,False,False,812.0,8.0,23.0,41.780510482,-87.789917893
2681852,04/09/2003 08:00:00 AM,THEFT,OVER $500,False,False,815.0,8.0,14.0,,
2692946,04/09/2003 08:00:00 PM,GAMBLING,GAME/DICE,True,False,713.0,7.0,16.0,41.789700234,-87.65597532
2700903,04/09/2003 08:30:00 AM,THEFT,$500 AND UNDER,False,False,2332.0,19.0,44.0,,
2673103,04/09/2003 09:00:00 PM,THEFT,$500 AND UNDER,False,False,1823.0,18.0,27.0,41.902099388,-87.634857069
2694858,04/09/2003 10:30:00 PM,NARCOTICS,POSS: HEROIN(WHITE),True,False,1814.0,18.0,43.0,,
2673073,04/09/2003 10:35:00 PM,ASSAULT,SIMPLE,True,False,1932.0,19.0,44.0,41.932651187,-87.653197025
2891659,04/09/2003 10:45:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,True,False,611.0,6.0,17.0,41.756721667,-87.664814124
2676026,04/09/2003 11:00:00 AM,BATTERY,SIMPLE,False,False,511.0,5.0,9.0,41.711741033,-87.622081337
2674224,04/09/2003 11:36:53 AM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,1011.0,10.0,24.0,41.865213688,-87.727590376
2673763,04/09/2003 11:50:31 AM,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,False,False,124.0,1.0,42.0,,
6186858,04/09/2003 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,True,True,833.0,8.0,13.0,,
2089,04/09/2003 12:40:00 AM,HOMICIDE,FIRST DEGREE MURDER,True,False,2233.0,22.0,,36.619446395,-91.686565684
2675576,04/10/2003 03:30:24 PM,BATTERY,SIMPLE,False,False,223.0,2.0,4.0,41.80950879,-87.608371773
7301179,04/10/2003 04:00:00 PM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,1014.0,10.0,24.0,,
2676611,04/10/2003 05:45:00 PM,ASSAULT,SIMPLE,False,False,811.0,8.0,23.0,41.785190454,-87.772413989
2675374,04/10/2003 05:45:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,True,False,715.0,7.0,15.0,41.789804415,-87.670542943
2679884,04/10/2003 06:00:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,False,1433.0,14.0,32.0,41.912177938,-87.663238503
2675142,04/10/2003 06:38:58 PM,BATTERY,SIMPLE,False,False,612.0,6.0,21.0,41.7467429,-87.661440066
2693675,04/10/2003 07:59:00 PM,GAMBLING,GAME/DICE,True,False,925.0,9.0,3.0,41.826363218,-87.632998863
2675257,04/10/2003 08:00:00 AM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,True,False,223.0,2.0,3.0,41.80761384,-87.613385208
2679991,04/10/2003 08:30:00 PM,ASSAULT,SIMPLE,False,True,1824.0,18.0,42.0,,
2675493,04/10/2003 09:00:00 AM,BURGLARY,FORCIBLE ENTRY,False,False,2132.0,2.0,5.0,41.795988859,-87.585431309
2694727,04/10/2003 10:14:23 PM,NARCOTICS,POSS: CRACK,True,False,311.0,3.0,20.0,41.781521698,-87.615657041
2692803,04/10/2003 11:09:03 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,True,False,1423.0,14.0,26.0,,
2694834,04/10/2003 11:34:07 AM,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,True,False,1524.0,15.0,28.0,41.894917016,-87.757376511
7070433,04/10/2003 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1121.0,11.0,27.0,,
2727113,04/10/2003 12:00:00 PM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,False,False,715.0,7.0,15.0,41.792996993,-87.675486328
2765281,04/10/2003 12:30:00 PM,DECEPTIVE PRACTICE,BOGUS CHECK,False,False,912.0,9.0,14.0,41.814483142,-87.703604442
2090,04/10/2003 12:40:00 AM,HOMICIDE,FIRST DEGREE MURDER,False,False,1132.0,11.0,24.0,41.872672629,-87.726561649
2672812,04/10/2003 12:50:00 AM,OTHER OFFENSE,TELEPHONE THREAT,False,True,331.0,3.0,5.0,41.767148983,-87.567493189
2678143,04/11/2003 01:00:00 PM,THEFT,OVER $500,True,False,1233.0,12.0,25.0,41.859723237,-87.639004025
2676410,04/11/2003 02:00:00 PM,THEFT,FROM BUILDING,False,False,1923.0,19.0,44.0,41.94706329,-87.664317934
2692504,04/11/2003 02:30:00 AM,NARCOTICS,POSS: CRACK,True,False,221.0,2.0,3.0,41.81427349,-87.622969326
2693047,04/11/2003 04:08:00 PM,GAMBLING,GAME/DICE,True,False,522.0,5.0,34.0,41.678941334,-87.63109268
2676727,04/11/2003 06:00:00 PM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,False,True,1612.0,16.0,41.0,,
2091,04/11/2003 06:05:00 AM,HOMICIDE,FIRST DEGREE MURDER,True,True,1022.0,10.0,24.0,41.854952592,-87.706562587
2683256,04/11/2003 06:05:00 PM,CRIMINAL DAMAGE,TO VEHICLE,False,False,834.0,8.0,13.0,41.748699846,-87.741318814
2682132,04/11/2003 06:05:19 PM,ASSAULT,SIMPLE,False,False,1132.0,11.0,24.0,41.867037335,-87.7283882
2677175,04/11/2003 06:05:37 PM,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,False,False,1713.0,17.0,33.0,41.969743872,-87.706067346
2676788,04/11/2003 06:41:00 PM,THEFT,RETAIL THEFT,False,False,1933.0,19.0,43.0,41.932651187,-87.653197025
2674825,04/11/2003 07:05:46 AM,THEFT,OVER $500,False,False,2523.0,25.0,31.0,41.93812147,-87.731546628
2679698,04/11/2003 07:18:42 PM,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,False,False,213.0,2.0,3.0,41.823536688,-87.616989442
2678224,04/11/2003 07:25:00 PM,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,True,False,1824.0,18.0,42.0,,
2676543,04/11/2003 08:30:00 PM,ROBBERY,STRONGARM - NO WEAPON,False,False,1213.0,12.0,2.0,,
2731014,04/11/2003 09:11:00 AM,DECEPTIVE PRACTICE,FORGERY,False,False,1013.0,10.0,22.0,41.844291824,-87.72144959
2678314,04/11/2003 10:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,1724.0,17.0,33.0,41.954537543,-87.710481058
2692806,04/11/2003 11:45:00 AM,GAMBLING,GAME/CARDS,True,False,1532.0,15.0,28.0,41.890051271,-87.752976295
2685512,04/11/2003 12:00:00 PM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,2525.0,25.0,26.0,41.917261979,-87.71847869
2691969,04/12/2003 02:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,False,1612.0,16.0,41.0,,
2677789,04/12/2003 05:42:00 AM,CRIMINAL DAMAGE,TO PROPERTY,True,False,2333.0,19.0,44.0,41.935962313,-87.644260287
2701546,04/12/2003 06:30:00 PM,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,True,False,1125.0,11.0,2.0,41.87752688,-87.688235691
2696289,04/12/2003 07:19:00 PM,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,True,False,1524.0,15.0,28.0,41.894917016,-87.757376511
2679885,04/12/2003 08:30:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,False,411.0,4.0,8.0,41.751427982,-87.591497227
5504138,04/12/2003 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,725.0,7.0,15.0,,
2679346,04/12/2003 10:00:00 PM,CRIMINAL TRESPASS,TO LAND,False,False,2413.0,24.0,40.0,41.99355232,-87.682367785
2680502,04/12/2003 10:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,False,False,1832.0,18.0,42.0,41.894327846,-87.62814321
2678463,04/12/2003 10:40:00 AM,BATTERY,SIMPLE,False,False,913.0,9.0,12.0,41.830286316,-87.684666717
2094,04/12/2003 10:55:00 PM,HOMICIDE,FIRST DEGREE MURDER,False,False,1124.0,11.0,28.0,41.878340385,-87.709818824
2678660,04/12/2003 11:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,False,False,2132.0,2.0,5.0,,
2680884,04/12/2003 11:00:00 PM,ROBBERY,ATTEMPT: ARMED-HANDGUN,False,False,1412.0,14.0,35.0,41.93747197,-87.711624799
2680065,04/12/2003 11:05:00 PM,ARSON,AGGRAVATED,False,False,1122.0,11.0,28.0,41.879811873,-87.721661659
2677818,04/12/2003 11:50:00 AM,BATTERY,SIMPLE,True,False,2024.0,20.0,46.0,41.97395366,-87.654945865
2844118,04/12/2003 12:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,False,511.0,5.0,21.0,,
2679450,04/12/2003 12:01:00 AM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,False,False,2534.0,25.0,27.0,41.903986029,-87.726338723
2681940,04/12/2003 12:13:00 AM,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,True,False,2534.0,25.0,30.0,41.915817405,-87.72652423
2680057,04/12/2003 12:23:00 AM,CRIMINAL DAMAGE,TO VEHICLE,False,False,2521.0,25.0,30.0,41.93693127,-87.752481614
2677851,04/12/2003 12:24:06 PM,THEFT,FROM BUILDING,False,False,232.0,2.0,3.0,41.795991039,-87.630542489
2692601,04/12/2003 12:30:00 AM,NARCOTICS,POSS: COCAINE,True,False,1624.0,16.0,38.0,41.953068524,-87.775984651
2093,04/12/2003 12:44:00 PM,HOMICIDE,FIRST DEGREE MURDER,False,False,1033.0,10.0,12.0,41.840335874,-87.704914374
2092,04/12/2003 12:49:00 AM,HOMICIDE,FIRST DEGREE MURDER,True,False,1233.0,12.0,25.0,41.858883634,-87.65463635
2679092,04/13/2003 01:05:00 PM,THEFT,RETAIL THEFT,True,False,2221.0,22.0,21.0,41.721200222,-87.663559711
2692569,04/13/2003 02:30:00 PM,NARCOTICS,POSS: HEROIN(WHITE),True,False,214.0,2.0,3.0,41.823527068,-87.629639751
2679449,04/13/2003 06:45:00 PM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,True,False,834.0,8.0,13.0,41.749187082,-87.724277497
2678924,04/13/2003 06:45:00 PM,BATTERY,SIMPLE,False,False,823.0,8.0,15.0,41.780131119,-87.698294419
2679601,04/13/2003 07:00:00 PM,ROBBERY,STRONGARM - NO WEAPON,False,False,522.0,5.0,34.0,41.681177579,-87.625214821
2680192,04/13/2003 07:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,2522.0,25.0,31.0,41.921429331,-87.753606986
2683591,04/13/2003 09:41:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,1121.0,11.0,27.0,41.895500768,-87.711958567
2686846,04/13/2003 10:50:00 PM,BATTERY,SIMPLE,False,False,533.0,5.0,9.0,41.657400152,-87.600624324
2678683,04/13/2003 11:00:00 AM,THEFT,$500 AND UNDER,False,False,2323.0,19.0,46.0,,
2679188,04/13/2003 12:30:00 AM,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,False,False,2431.0,24.0,49.0,42.006922562,-87.670001247
2680431,04/14/2003 01:00:00 PM,THEFT,$500 AND UNDER,False,False,2221.0,22.0,21.0,41.721200222,-87.663559711
2680426,04/14/2003 01:00:00 PM,THEFT,$500 AND UNDER,False,False,2022.0,20.0,48.0,41.986205849,-87.656695354
2680363,04/14/2003 01:34:36 AM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,1011.0,10.0,24.0,41.863934894,-87.71778941
2701301,04/14/2003 02:00:00 PM,OTHER OFFENSE,TELEPHONE THREAT,False,False,1524.0,15.0,37.0,41.893623014,-87.765347251
2687129,04/14/2003 02:30:00 PM,THEFT,$500 AND UNDER,False,False,2132.0,2.0,4.0,41.802137533,-87.58650411
2689346,04/14/2003 03:00:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,False,False,1833.0,18.0,42.0,41.898767916,-87.624116333
2701864,04/14/2003 03:40:00 PM,GAMBLING,GAME/DICE,True,False,735.0,7.0,17.0,41.762130019,-87.674676442
2702557,04/14/2003 03:40:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,True,False,323.0,3.0,6.0,41.765245357,-87.61041348
2681083,04/14/2003 03:53:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,1411.0,14.0,1.0,41.932155851,-87.68961126
2683068,04/14/2003 04:40:00 PM,BATTERY,SIMPLE,False,False,1722.0,17.0,45.0,41.962122687,-87.733177619
2703743,04/14/2003 06:10:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,1122.0,11.0,27.0,41.892397765,-87.722323899
2685318,04/14/2003 06:20:00 PM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,False,False,1115.0,11.0,28.0,41.880685543,-87.729107748
2681864,04/14/2003 06:23:00 PM,BATTERY,SIMPLE,False,False,1824.0,18.0,42.0,,
2690495,04/14/2003 08:00:00 AM,ASSAULT,SIMPLE,False,False,722.0,7.0,20.0,41.774407783,-87.635588021
2680982,04/14/2003 08:45:00 PM,ASSAULT,AGGRAVATED: OTHER FIREARM,False,False,935.0,9.0,11.0,41.811346827,-87.640737205
2680373,04/14/2003 10:00:00 AM,ROBBERY,ARMED: HANDGUN,False,False,232.0,2.0,3.0,41.795991039,-87.630542489
2788436,04/14/2003 10:00:00 AM,BURGLARY,UNLAWFUL ENTRY,False,False,1424.0,14.0,1.0,,
2680694,04/14/2003 11:30:00 AM,THEFT,OVER $500,False,False,1011.0,10.0,24.0,41.86383116,-87.725103363
2737419,04/14/2003 12:00:00 PM,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,False,False,1014.0,10.0,24.0,41.858176715,-87.717653749
2680480,04/14/2003 12:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,412.0,4.0,8.0,41.742022362,-87.587966943
2687769,04/14/2003 12:00:00 PM,THEFT,OVER $500,True,False,513.0,5.0,9.0,41.699403785,-87.605622083
5293745,04/14/2003 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,True,True,1032.0,10.0,22.0,,
2713685,04/15/2003 01:00:00 AM,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,True,False,2331.0,19.0,44.0,,
2682866,04/15/2003 02:14:33 PM,BATTERY,DOMESTIC BATTERY SIMPLE,True,False,2022.0,20.0,48.0,41.988341219,-87.65676102
2713456,04/15/2003 02:30:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,True,False,1231.0,12.0,2.0,41.866359025,-87.663996211
2687211,04/15/2003 02:30:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,2524.0,25.0,30.0,41.926939485,-87.724397713
2686182,04/15/2003 03:00:00 PM,BATTERY,AGGRAVATED: HANDGUN,False,False,715.0,7.0,15.0,41.79329893,-87.66456619
2682494,04/15/2003 03:10:00 PM,ROBBERY,ARMED: HANDGUN,False,False,825.0,8.0,15.0,41.780087726,-87.683662323
2685670,04/15/2003 04:00:00 PM,THEFT,FROM BUILDING,False,False,611.0,6.0,18.0,41.755071842,-87.673271635
2685278,04/15/2003 05:00:00 PM,BATTERY,SIMPLE,False,False,935.0,9.0,3.0,,
2686775,04/15/2003 05:43:17 PM,CRIMINAL DAMAGE,TO VEHICLE,False,False,621.0,6.0,17.0,41.75568028,-87.640507739
5938360,04/15/2003 07:00:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,True,2513.0,25.0,36.0,,
2683176,04/15/2003 07:15:00 AM,THEFT,FROM BUILDING,False,False,922.0,9.0,11.0,41.826590048,-87.646476401
2689494,04/15/2003 07:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,False,False,512.0,5.0,34.0,41.705302756,-87.626513888
2685024,04/15/2003 07:30:00 PM,BURGLARY,FORCIBLE ENTRY,False,False,631.0,6.0,6.0,41.745786673,-87.605813101
7274414,04/15/2003 08:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,421.0,4.0,7.0,,
2095,04/15/2003 08:20:00 AM,HOMICIDE,FIRST DEGREE MURDER,True,False,421.0,4.0,7.0,41.757268307,-87.559122372
2681871,04/15/2003 08:30:00 AM,CRIMINAL DAMAGE,TO VEHICLE,False,False,1223.0,12.0,25.0,41.853177997,-87.669606445
2683592,04/15/2003 08:45:00 PM,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,False,False,532.0,5.0,9.0,41.678078578,-87.619344282
9999452,04/15/2003 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,422.0,4.0,7.0,,
6749791,04/15/2003 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,735.0,7.0,17.0,,
2685036,04/15/2003 09:30:00 AM,BATTERY,SIMPLE,False,False,911.0,9.0,14.0,41.808274761,-87.69450995
2682783,04/15/2003 10:00:00 PM,THEFT,$500 AND UNDER,False,False,1821.0,18.0,43.0,41.906242849,-87.633000828
2682223,04/15/2003 10:30:00 AM,THEFT,OVER $500,False,False,1222.0,12.0,25.0,41.857785739,-87.666313802
2680590,04/15/2003 12:30:00 AM,THEFT,OVER $500,False,False,1831.0,18.0,42.0,41.894782381,-87.634712752
2683460,04/15/2003 12:40:00 PM,THEFT,FROM BUILDING,False,False,1823.0,18.0,27.0,41.898158786,-87.637588738
2682960,04/15/2003 12:41:12 AM,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,False,False,1422.0,14.0,26.0,41.9118226,-87.715863635
2683404,04/15/2003 12:45:00 PM,THEFT,OVER $500,False,False,823.0,8.0,13.0,41.783228703,-87.721421853
2096,04/16/2003 01:18:00 AM,HOMICIDE,FIRST DEGREE MURDER,True,False,1733.0,17.0,33.0,41.946153461,-87.705350272
2700162,04/16/2003 02:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,False,False,2132.0,2.0,5.0,,
2684093,04/16/2003 02:30:00 PM,THEFT,POCKET-PICKING,False,False,833.0,8.0,13.0,41.754592961,-87.741528537
2692397,04/16/2003 03:00:00 AM,BATTERY,SIMPLE,False,False,725.0,7.0,17.0,41.769414467,-87.66394187
2684767,04/16/2003 03:07:06 PM,BATTERY,SIMPLE,False,False,2221.0,22.0,21.0,41.721200222,-87.663559711
2684797,04/16/2003 04:13:50 PM,THEFT,OVER $500,False,False,234.0,2.0,20.0,41.788624607,-87.607903085
2097,04/16/2003 08:13:00 AM,HOMICIDE,FIRST DEGREE MURDER,True,True,1413.0,14.0,26.0,41.921912337,-87.712661421
2683786,04/16/2003 08:45:00 AM,OTHER OFFENSE,TELEPHONE THREAT,False,True,314.0,3.0,20.0,41.778046084,-87.596799907
2715747,04/16/2003 09:15:00 AM,PROSTITUTION,SOLICIT ON PUBLIC WAY,True,False,1831.0,18.0,42.0,41.889629205,-87.632543289
2098,04/16/2003 09:34:00 PM,HOMICIDE,FIRST DEGREE MURDER,True,False,2533.0,25.0,37.0,41.904712828,-87.736202549
2684729,04/16/2003 10:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,False,False,2533.0,25.0,31.0,41.916287654,-87.747319251
2685403,04/16/2003 10:00:00 PM,THEFT,OVER $500,False,False,1823.0,18.0,27.0,41.902099388,-87.634857069
5352553,04/16/2003 11:00:00 PM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,433.0,4.0,10.0,,
2685346,04/16/2003 11:10:00 AM,BURGLARY,FORCIBLE ENTRY,False,False,815.0,8.0,14.0,41.812386435,-87.72497771
2691026,04/16/2003 11:15:00 AM,CRIMINAL TRESPASS,TO LAND,True,False,1413.0,14.0,26.0,,
2715513,04/16/2003 11:30:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,True,False,613.0,6.0,21.0,41.742620765,-87.643806725
2685212,04/16/2003 12:01:00 AM,THEFT,$500 AND UNDER,False,False,722.0,7.0,20.0,41.774406018,-87.635749346
2099,04/17/2003 01:23:00 AM,HOMICIDE,FIRST DEGREE MURDER,False,False,1024.0,10.0,24.0,41.852381545,-87.711164811
2685568,04/17/2003 02:45:00 PM,THEFT,FROM BUILDING,False,False,833.0,8.0,13.0,41.754592961,-87.741528537
2686874,04/17/2003 03:00:00 PM,OTHER OFFENSE,TELEPHONE THREAT,False,False,1834.0,18.0,42.0,41.888993854,-87.626934833
2687161,04/17/2003 03:05:00 PM,BATTERY,SIMPLE,False,False,324.0,3.0,5.0,41.763290025,-87.589982409
2685715,04/17/2003 04:00:00 PM,THEFT,FROM BUILDING,False,False,123.0,1.0,42.0,41.880354393,-87.627731367
2121,04/17/2003 04:30:00 PM,HOMICIDE,FIRST DEGREE MURDER,True,False,2332.0,19.0,44.0,41.941034149,-87.639335535
2100,04/17/2003 05:15:00 PM,HOMICIDE,FIRST DEGREE MURDER,True,False,1413.0,14.0,35.0,41.91802282,-87.70894401
2684730,04/17/2003 06:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,False,False,1632.0,16.0,38.0,41.949745553,-87.79736803
2685892,04/17/2003 07:00:00 PM,THEFT,OVER $500,False,False,2311.0,19.0,46.0,41.96720736,-87.658959284
2686607,04/17/2003 08:00:00 PM,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,False,False,911.0,9.0,14.0,41.808334316,-87.690918395
2721358,04/17/2003 08:00:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,1824.0,18.0,43.0,,
2101,04/17/2003 08:30:00 PM,HOMICIDE,FIRST DEGREE MURDER,True,False,1012.0,10.0,24.0,41.859905436,-87.727427561
2685710,04/17/2003 09:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,True,False,1623.0,16.0,45.0,,
2688939,04/17/2003 09:00:00 PM,THEFT,$500 AND UNDER,False,False,1732.0,17.0,30.0,41.939776863,-87.722312866
2102,04/17/2003 09:10:00 PM,HOMICIDE,FIRST DEGREE MURDER,True,False,724.0,7.0,16.0,41.779601696,-87.655121021
2686146,04/17/2003 10:10:37 AM,THEFT,RETAIL THEFT,True,False,232.0,2.0,3.0,41.795991039,-87.630542489
2691189,04/17/2003 11:00:00 AM,BATTERY,AGGRAVATED: HANDGUN,False,False,1125.0,11.0,2.0,41.87752688,-87.688235691
2688369,04/17/2003 11:10:00 AM,CRIMINAL DAMAGE,TO PROPERTY,False,True,331.0,3.0,5.0,41.766988136,-87.575101271
2825227,04/17/2003 12:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,False,1711.0,17.0,39.0,41.982831118,-87.727035868
9598929,04/17/2003 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,2233.0,22.0,34.0,,
2685803,04/17/2003 12:30:00 AM,OTHER OFFENSE,TELEPHONE THREAT,False,False,2411.0,24.0,50.0,42.006320764,-87.686689635
2694825,04/17/2003 12:45:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,1112.0,11.0,27.0,41.89983415,-87.723777401
2700841,04/18/2003 01:00:00 AM,ASSAULT,SIMPLE,False,False,213.0,2.0,3.0,41.823536688,-87.616989442
2686451,04/18/2003 01:00:00 AM,CRIMINAL TRESPASS,TO STATE SUP LAND,True,False,925.0,9.0,3.0,41.826363218,-87.632998863
2687331,04/18/2003 01:21:37 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,2331.0,19.0,46.0,,
